Station_ID,Month_UTC,Year_UTC,appendicularia Abundance (No. per m2),appendicularia Estimated C Biomass (mgC m-2),bryozoan_larvae Abundance (No. per m2),bryozoan_larvae Estimated C Biomass (mgC m-2),chaetognatha Abundance (No. per m2),chaetognatha Estimated C Biomass (mgC m-2),cnidaria_ctenophores Abundance (No. per m2),cnidaria_ctenophores Estimated C Biomass (mgC m-2),copepoda_calanoida_minus_eucalanids Abundance (No. per m2),copepoda_calanoida_minus_eucalanids Estimated C Biomass (mgC m-2),copepoda_eucalanids Abundance (No. per m2),copepoda_eucalanids Estimated C Biomass (mgC m-2),copepoda_harpacticoida Abundance (No. per m2),copepoda_harpacticoida Estimated C Biomass (mgC m-2),copepoda_oithona_like Abundance (No. per m2),copepoda_oithona_like Estimated C Biomass (mgC m-2),copepoda_others Abundance (No. per m2),copepoda_others Estimated C Biomass (mgC m-2),copepoda_poecilostomatoids Abundance (No. per m2),copepoda_poecilostomatoids Estimated C Biomass (mgC m-2),crustacea_others Abundance (No. per m2),crustacea_others Estimated C Biomass (mgC m-2),doliolids Abundance (No. per m2),doliolids Estimated C Biomass (mgC m-2),eggs Abundance (No. per m2),eggs Estimated C Biomass (mgC m-2),euphausiids Abundance (No. per m2),euphausiids Estimated C Biomass (mgC m-2),multiples Abundance (No. per m2),multiples Estimated C Biomass (mgC m-2),nauplii Abundance (No. per m2),nauplii Estimated C Biomass (mgC m-2),ostracods Abundance (No. per m2),ostracods Estimated C Biomass (mgC m-2),others Abundance (No. per m2),others Estimated C Biomass (mgC m-2),polychaete Abundance (No. per m2),polychaete Estimated C Biomass (mgC m-2),pteropoda_heteropoda Abundance (No. per m2),pteropoda_heteropoda Estimated C Biomass (mgC m-2),pyrosomes Abundance (No. per m2),pyrosomes Estimated C Biomass (mgC m-2),rhizaria Abundance (No. per m2),rhizaria Estimated C Biomass (mgC m-2),salps Abundance (No. per m2),salps Estimated C Biomass (mgC m-2),pH_min,pH_max,pH_mean,pH_median,pH_var,pH_range,depth_at_pH_min,depth_at_pH_max,OmegaCA_min,OmegaCA_max,OmegaCA_mean,OmegaCA_median,OmegaCA_var,OmegaCA_range,depth_at_OmegaCA_min,depth_at_OmegaCA_max,CO3_min,CO3_max,CO3_mean,CO3_median,CO3_var,CO3_range,depth_at_CO3_min,depth_at_CO3_max,TA_min,TA_max,TA_mean,TA_median,TA_var,TA_range,depth_at_TA_min,depth_at_TA_max,DIC_min,DIC_max,DIC_mean,DIC_median,DIC_var,DIC_range,depth_at_DIC_min,depth_at_DIC_max,pCO2_min,pCO2_max,pCO2_mean,pCO2_median,pCO2_var,pCO2_range,depth_at_pCO2_min,depth_at_pCO2_max,RF_min,RF_max,RF_mean,RF_median,RF_var,RF_range,depth_at_RF_min,depth_at_RF_max,OmegaAR_min,OmegaAR_max,OmegaAR_mean,OmegaAR_median,OmegaAR_var,OmegaAR_range,depth_at_OmegaAR_min,depth_at_OmegaAR_max
090.0 090.0,4,2011,34509.89,515.79,894.11,0.61,4315.27,123.69,3710.72,147.78,250605.79,1707.58,21238.27,2028.61,670.58,1.79,29307.17,41.66,0,0,65057.41,163.92,477.84,2.23,501.49,4.56,5818.87,61.9,19765.5,135.46,8971.91,197.94,60824.65,263.43,4972.05,23.77,959.25,26.6,1568.27,17.82,2458.81,3.52,0,0,2011.75,3.88,0,0,7.72737769763849,8.07876223915985,7.97336513722842,8.05416584552204,0.022701379945435786,0.35138454152136056,174,2,1.50614701062656,3.62842017086903,2.900375309349862,3.34457749440654,0.8463737531560498,2.12227316024247,174,2,64.8907968368348,150.415909565138,121.58364146537136,140.073855037969,1388.07334038187,85.52511272830321,174,2,2208.7,2248.7,2220.4,2216.8,270.32999999999885,40,31,174,1999.6,2187.5,2059.2,2025.1,6329.815000000006,187.9000000000001,2,174,355.807331601812,857.427114126736,493.26322023039,378.666964000571,46009.62227384871,501.619782524924,2,174,11.6019513582339,17.6722708323178,13.49977638890636,12.1378036221108,6.835054303929782,6.070319474083901,2,174,0.956618529207542,2.31643843955239,1.8490363519242783,2.13271182190622,0.34789209203652216,1.3598199103448478,174,2
090.0 090.0,4,2013,667.64,6.99,90.22,0.09,1885.64,41.63,1141.31,54.54,54074.69,211.31,812,117.28,0,0,34821.27,38.88,1141.31,0.64,5088.53,16.15,342.84,122.15,0,0,1448.07,17.51,4.51,0,3500.62,55.34,541.33,0.93,3590.84,9.63,996.96,33.83,631.56,12.8,721.78,0.88,0,0,541.33,0.29,85.71,49.62,7.84563440547432,8.07853989467597,8.021939571894324,8.06094024529749,0.009772263966727973,0.23290548920164955,170,50,1.95900559101945,3.67110586745214,3.224902081226784,3.56009788982091,0.5171771065410347,1.7121002764326902,170,2,84.2011499975487,152.373180122584,135.28757118234535,149.040136632987,835.1778549601617,68.17203012503529,170,2,2212.6,2232.4,2221.2400000000002,2220.9,53.93300000000103,19.800000000000182,100,170,2009.8,2132.3,2036.64,2012.5,2868.4730000000095,122.50000000000023,50,170,354.771934048435,636.824391493165,421.3252225682146,370.221137696739,14573.239704350392,282.05245744472995,50,170,11.550590605035,15.9997969164442,12.59099720759004,11.6843121700428,3.6715192512090655,4.449206311409201,2,170,1.24491744104813,2.34899423457305,2.059242825225484,2.27229154678161,0.21441638556689416,1.10407679352492,170,2
090.0 090.0,4,2015,26339.36,325.79,178.72,0.2,3091.91,69.5,848.94,33.52,104512.98,402.89,67.02,16.63,22.34,0.01,13792.98,35.62,178.72,0.13,23077.66,51.86,2502.13,1.22,178.72,0.66,3060.64,41.07,737.23,3.47,2595.96,21.92,1608.51,5.07,1787.23,4.28,178.72,0.05,178.72,0.84,536.17,18.61,89.36,7.28,1809.57,2.14,0,0,7.77354582204617,8.05227871404661,7.973212674420822,8.05159326296668,0.014942954191842746,0.2787328920004395,170,2,1.64831273477144,3.94174340448466,3.102615908635984,3.71981352900727,1.0383377813365924,2.2934306697132203,170,2,70.9229056400078,163.397978548505,129.85436142679535,155.293568229286,1700.9654629440631,92.4750729084972,170,2,2204,2238.2,2224.2599999999998,2224.2,199.99800000000016,34.19999999999982,100,170,2002.4,2163.8,2050.56,2009.7,4832.493000000012,161.4000000000001,49,170,382.397791904777,761.728303527273,484.23797026885444,386.55079931503,26835.011313068797,379.33051162249603,49,170,11.1244835432181,17.1615030251869,13.09985993704908,11.4069864327965,7.087903541229549,6.0370194819688,2,170,1.04656100795251,2.53836428844763,1.9884105329873358,2.38857808584096,0.43990583107613707,1.4918032804951198,170,2
090.0 090.0,4,2016,50261.71,660.44,3073.17,3.51,26541.95,479.04,6110.49,208.93,968417.56,4403.15,4814.63,309.12,1024.39,2.37,136366.83,189.5,1024.39,0.66,151660.98,329.38,6197.56,2.65,2151.22,17.13,37902.44,1034.13,3124.39,66.85,50251.46,787.29,10243.9,27.49,18444.15,58.94,10300.24,8.23,0,0,21630,114.52,5.12,1.62,20554.39,15.38,0,0,7.75206110862524,8.05413013848839,7.9818840997731355,8.04424757654444,0.01675884844776139,0.30206902986314965,170,48,1.58442343508787,3.67538755983402,3.14820972834121,3.63146135673443,0.8002260208306301,2.09096412474615,170,48,68.1660881102209,153.631641695167,131.90961228684458,150.89369129087,1321.468949680646,85.4655535849461,170,48,2225.4,2242.1,2229.2,2226.4,52.284999999999236,16.699999999999818,30,170,2013.4,2173.8,2052.2200000000003,2017.8,4734.262000000008,160.4000000000001,48,170,381.042326079268,805.380381579521,478.3672748491374,393.284179167495,33662.25142269333,424.338055500253,48,170,11.5106152085989,17.4072197127674,12.91213961503956,11.637411748885,6.43917459641604,5.896604504168501,48,170,1.00616796492909,2.35710749821395,2.0157995322999542,2.32864518939727,0.33388585971086826,1.3509395332848602,170,48
090.0 090.0,4,2017,6556.52,32.74,4371.02,5.04,4666.97,81.75,1211.14,38.84,50922.33,379.76,1784.83,600.67,1092.75,1.91,20070.24,23.25,72.85,6.48,2185.51,5.66,692.08,12.19,4.55,1.38,3278.26,19.38,182.13,40.65,1092.75,53.78,1092.75,12.73,1129.18,3.19,728.5,0.28,0,0,5135.94,33.18,787.69,63.98,2695.46,5.45,0,0,7.72032746271291,8.08994406720137,7.948689937053862,7.9697336703073205,0.021145569339301486,0.3696166044884608,169.1,24.9,1.48423384399198,3.88559940535934,2.8353750860074682,2.897956194353325,0.9889560097841292,2.40136556136736,169.1,24.9,63.9035163853475,161.809257849141,118.9582632174646,121.80037718988795,1636.7470947632178,97.9057414637935,169.1,24.9,2219.5,2252.5,2228.133333333333,2219.6499999999996,196.81866666666755,33,100.7,169.1,2010.2,2193.7,2072.266666666667,2057.7,5579.618666666664,183.49999999999977,2.5,169.1,348.630268881862,873.996977771632,524.3155562868562,481.89971481193106,41067.02760288305,525.36670888977,24.9,169.1,11.2121031142215,17.7602748344924,13.76727320884865,13.41600913923605,7.147826412610196,6.548171720270899,24.9,169.1,0.942611884557786,2.48772285909512,1.8106870688990826,1.850097280734835,0.41077243958409804,1.5451109745373341,169.1,24.9
090.0 090.0,4,2019,1855.92,26.38,362.13,0.4,3757.1,75.83,1448.52,60.12,51028.65,313.07,0,0,1086.39,1.61,8691.12,20.07,0,0,10999.7,34.84,4119.23,5.39,45.27,1,724.26,5.8,0,0,45.27,5.54,362.13,4.88,1674.85,8.34,45.27,0.09,45.27,2.9,3757.1,27.98,0,0,724.26,0.71,407.4,2.23,8.03297748715127,8.03297748715127,8.03297748715127,8.03297748715127,NA,0,2.3,2.3,3.63562631966875,3.63562631966875,3.63562631966875,3.63562631966875,NA,0,2.3,2.3,150.933728821319,150.933728821319,150.933728821319,150.933728821319,NA,0,2.3,2.3,2229.5,2229.5,2229.5,2229.5,NA,0,2.3,2.3,2021.2,2021.2,2021.2,2021.2,NA,0,2.3,2.3,405.467151234732,405.467151234732,405.467151234732,405.467151234732,NA,0,2.3,2.3,11.6345733068175,11.6345733068175,11.6345733068175,11.6345733068175,NA,0,2.3,2.3,2.33459158140855,2.33459158140855,2.33459158140855,2.33459158140855,NA,0,2.3,2.3
090.0 090.0,5,2021,10286.36,77.63,541.39,0.44,2276.53,62.67,757.94,26.64,79746.38,710.7,541.39,758.53,1082.77,3.18,20031.34,32.61,0,0,8231.8,22.02,1624.16,0.66,0,0,541.39,13.13,1678.3,169.27,757.94,70.76,3789.71,11.25,1678.3,8.05,3981.9,19.87,1136.91,13.14,2165.55,2.24,178.66,240.5,3521.73,4.89,0,0,8.15283045803218,8.15283045803218,8.15283045803218,8.15283045803218,NA,0,3,3,3.78813283044491,3.78813283044491,3.78813283044491,3.78813283044491,NA,0,3,3,149.374947092208,149.374947092208,149.374947092208,149.374947092208,NA,0,3,3,2219.3,2219.3,2219.3,2219.3,NA,0,3,3,2024.3,2024.3,2024.3,2024.3,NA,0,3,3,321.40596341264,321.40596341264,321.40596341264,321.40596341264,NA,0,3,3,12.4855790533202,12.4855790533202,12.4855790533202,12.4855790533202,NA,0,3,3,2.35342801041154,2.35342801041154,2.35342801041154,2.35342801041154,NA,0,3,3
090.0 090.0,6,2018,2828.01,73.74,387.4,0.45,2716.63,66.84,464.88,19.51,44667.05,237.05,193.7,10.36,0,0,3486.59,11.57,193.7,0.28,5036.18,11.98,852.28,1.94,387.4,0.54,1433.37,121.34,387.4,11.21,774.8,9.29,774.8,1.96,852.28,5.02,154.96,22.06,426.14,13.07,2401.87,34.48,0,0,2789.27,7.54,0,0,8.03229272890965,8.03229272890965,8.03229272890965,8.03229272890965,NA,0,3,3,3.60641942895335,3.60641942895335,3.60641942895335,3.60641942895335,NA,0,3,3,149.775651741154,149.775651741154,149.775651741154,149.775651741154,NA,0,3,3,2229.4,2229.4,2229.4,2229.4,NA,0,3,3,2022.8,2022.8,2022.8,2022.8,NA,0,3,3,406.064007485599,406.064007485599,406.064007485599,406.064007485599,NA,0,3,3,11.6873856450465,11.6873856450465,11.6873856450465,11.6873856450465,NA,0,3,3,2.31483398766433,2.31483398766433,2.31483398766433,2.31483398766433,NA,0,3,3
090.0 090.0,7,2012,8909.06,84.71,303.03,0.34,4333.24,70.02,1353.42,66.81,148848.39,465.24,363.55,196.03,303.03,0.07,90000,104.79,3030.3,2.48,10000,26.62,1275.67,35.06,1417.12,16.5,3757.55,92.03,1073.55,188.72,4242.42,23.88,1818.18,3.37,909.09,3.05,1333.3,3.44,383.82,13.45,40.39,0.27,0,0,303.03,0.42,0,0,7.69013564206932,8.06213879073334,7.949925322693338,8.04183507878138,0.026014438914324152,0.3720031486640192,170,2,1.39741589687218,3.69292336270555,2.873254642345,3.36572057619599,1.0276849724028352,2.29550746583337,170,2,60.1973395937799,153.129614316689,120.391726732568,140.864422755913,1697.0803450586,92.93227472290909,170,2,2219.8,2255.7,2228.8,2221.1,234.75999999999638,35.899999999999636,2,170,2007,2205.3,2070.96,2026,7333.433000000013,198.30000000000018,2,170,373.664158337951,942.577157381498,530.1631233120241,392.03696707954,59900.471566783526,568.912999043547,27,170,11.5099762981142,18.0175563557193,13.6483793030546,12.0980980173642,8.142943679901038,6.5075800576051,2,170,0.887672910864154,2.36487097110896,1.8353791936093868,2.14997309702395,0.4261454879699413,1.477198060244806,170,2
090.0 090.0,7,2013,8306.21,129.38,1327.15,1.33,8097.06,110.95,7883.03,282.32,153421.63,870.96,1988.93,472.34,398.14,0.6,99582.68,121.18,398.14,0.14,23898.65,63.33,3885.21,36.59,17512.46,495.41,4941.95,56.77,1496.34,31.27,4888.86,81.01,6773.44,12.03,2654.3,11.39,10864.37,149.1,801.27,8.58,2393.85,16.92,0,0,7478.47,6.55,270.41,5.35,7.73554851131234,8.05143462417401,7.955077020019634,8.00837631444906,0.017373341272923667,0.315886112861671,170,30,1.53042185696256,3.80765642091138,2.938808153775586,3.26553497870397,0.8518959201399818,2.27723456394882,170,3,65.890150528863,157.987140127318,123.324113595694,136.976006655252,1399.7401859882361,92.09698959845501,170,3,2227.2,2247.2,2235.82,2233.1,70.80199999999988,20,30,170,2013.9,2183.8,2072.76,2054.7,4774.238000000013,169.9000000000001,3,170,384.069616762082,839.947765072673,512.875355214956,431.759008223841,36308.2918710842,455.878148310591,30,170,11.3374134473349,17.5915997125525,13.44386437593238,12.3706904001309,6.568992815144897,6.2541862652176015,3,170,0.971941890219921,2.44769367322911,1.880108051914836,2.09020958314298,0.35648777456713626,1.4757517830091889,170,3
090.0 090.0,7,2014,13777.83,188.9,0,0,2419.57,63.59,6427.83,225.95,84127.83,323.21,757.83,120.14,0,0,40383.91,52.08,182.61,0.25,21009.13,50.66,9093.91,10.95,365.22,2.68,1483.7,24.49,1118.48,8.29,1008.91,13.3,2921.74,6.31,5916.52,12.5,392.61,125.87,913.04,10.16,11184.78,473.84,22.83,2.35,5158.7,8.3,237.39,10.75,7.76279378262345,8.04703079142815,7.935788958469452,7.966665629913106,0.017000469001269024,0.28423700880469926,170,32,1.620921492276,3.86934307622459,2.9050902057275976,3.0650481272049,1.2235279129584775,2.24842158394859,170,3,69.7628551645725,160.326785574068,121.795981867479,128.54714336563774,1998.0339229158396,90.5639304094955,170,3,2220.3,2243.7,2232.25,2232.5,98.16999999999638,23.399999999999636,104,170,2010.2,2172,2072.45,2053.8,5882.996666666663,161.79999999999995,32,170,389.481816032014,784.343382450084,534.3934630246213,481.87432680819353,32562.714673797822,394.86156641807,32,170,11.2398284541291,17.2720988582473,13.642994536113875,13.03002541603955,8.49490782479439,6.032270404118201,3,170,1.02939204817406,2.49826812431856,1.863408148945155,1.962986211644,0.5212805068109452,1.4688760761444999,170,3
090.0 090.0,7,2015,9504,63.25,0,0,5681.5,89.16,3162.5,113.18,94121.5,474.46,0,0,0,0,32560,90.99,0,0,48004,142.97,1892,48.62,8008,16.49,2640,24.89,627,53.61,1804,21.15,1760,2.67,1804,12.65,5412,50.34,2200,26.47,924,10.7,0,0,2640,3.02,132,3.92,7.85042808857299,8.05338549991576,7.99430099603917,8.02859772369836,0.006874687032197539,0.202957411342771,170,50,1.95456920121443,4.0137245550926,3.457767756355126,3.92592410970746,0.7541389661726131,2.05915535387817,170,2,83.9903398898801,165.628084962686,144.54044104832602,162.937326817035,1209.788306736114,81.63774507280588,170,2,2218.7,2235.2,2227.5,2227.9,34.56500000000008,16.5,100,2,2000,2127,2030.6000000000001,2006.9,2946.3149999999973,127,50,170,382.428650522041,627.262230443478,451.6590828184236,410.072816796457,10244.446277526566,244.83357992143698,50,170,11.0177708068316,16.0042133854911,12.20640861266082,11.1102014892576,4.620343507639396,4.986442578659499,2,170,1.24145142291905,2.60923738988108,2.22812384290436,2.53663411548068,0.3274595491459764,1.36778596696203,170,2
090.0 090.0,7,2016,3353.18,38.71,0,0,3316.33,41.44,1810.16,103.24,51882.13,278.6,221.09,17.87,552.72,0.75,6043.09,30.76,1879.25,24.87,28446.74,48.02,1031.75,4.08,2800.46,12.15,6195.09,58.85,1179.14,99.3,1105.44,4.45,36.85,0.14,2358.28,14.96,921.2,1.95,442.18,9.55,2947.85,18.37,46.06,354.08,1437.08,1.06,0,0,7.80912171660442,8.05886330228689,7.987643134357362,8.03383786423591,0.010401555506155616,0.24974158568246985,171,50,1.81570012218214,3.94351165640163,3.292266164441188,3.78443183399107,0.8263672580783397,2.12781153421949,171,2,78.0890767475386,163.108282972517,137.74460434805312,158.054199713091,1331.347916885913,85.0192062249784,171,2,2217.9,2240.1,2225.82,2225.3,75.49199999999868,22.199999999999818,101,171,1999.7,2151.9,2039.38,2000.3,4338.472000000003,152.20000000000005,2,171,375.356896090615,699.732795283621,463.0606581994668,403.834275965738,17938.55190815948,324.37589919300603,50,171,11.098358666174,16.553047159466,12.57999370069912,11.290727954952,5.451882883298801,5.454688493292,2,171,1.15380852401433,2.54584367213678,2.11500668740051,2.43077029920825,0.35335220843894505,1.39203514812245,171,2
090.0 090.0,7,2019,362.19,2.14,0,0,1484.98,25.09,398.41,12.08,50489.17,280.28,0,0,0,0,10213.73,40.38,362.19,0.81,14342.69,27.89,1847.16,0.75,181.09,0.36,1303.88,28.82,217.31,23.79,362.19,1.3,543.28,2.61,1629.85,3.95,543.28,0.18,0,0,543.28,17.99,0,0,905.47,0.54,4.53,2.18,8.02151163484112,8.02151163484112,8.02151163484112,8.02151163484112,NA,0,2,2,3.88797303647908,3.88797303647908,3.88797303647908,3.88797303647908,NA,0,2,2,161.214815387572,161.214815387572,161.214815387572,161.214815387572,NA,0,2,2,2240.6,2240.6,2240.6,2240.6,NA,0,2,2,2017.8,2017.8,2017.8,2017.8,NA,0,2,2,420.295569373294,420.295569373294,420.295569373294,420.295569373294,NA,0,2,2,11.2138041680484,11.2138041680484,11.2138041680484,11.2138041680484,NA,0,2,2,2.51241494623988,2.51241494623988,2.51241494623988,2.51241494623988,NA,0,2,2
090.0 090.0,8,2011,20152.8,277.18,886.22,1.03,8055.23,117.48,3163.77,125.05,228917.46,996.53,1447.2,149.08,0,0,49700.37,91.84,0,0,46536.28,117.1,26172.11,20.68,0,0,10653.43,159.99,1904.19,34.92,3154.21,54.91,2215.54,4.46,7188.79,44.66,2677.47,15.92,461.93,13.64,1772.43,2.45,0,0,1777.37,0.55,886.22,5.73,7.76422324066351,8.05144745557043,7.953663553181524,8.01821138275309,0.014291521325303121,0.28722421490692085,169,51,1.62436384672451,3.85386157368156,3.061829021156746,3.68252086337817,1.0382075581052763,2.2294977269570495,169,2,69.9209763899976,159.410021844288,128.120550018487,153.879784745282,1695.6891765395476,89.48904545429039,169,2,2216.1,2247.3,2225.98,2223.8,156.97700000000262,31.200000000000273,51,169,2002.4,2175.4,2055.76,2004.9,5901.943000000005,173,51,169,382.155930359049,782.382149152674,509.2895718315922,422.153985690161,27419.994805611925,400.2262187936249,51,169,11.2441738743526,17.2697518348833,13.19964847467172,11.4582565895089,7.360218743662353,6.025577960530702,2,169,1.03151091714617,2.49041672991515,1.966217500426874,2.36351094935167,0.44331765155481184,1.4589058127689798,169,2
090.0 090.0,8,2017,11111.46,93.54,0,0,7392.89,90.68,4869.57,173.27,95841.9,825.31,88.54,16.69,0,0,15051.38,34.7,88.54,1.51,18194.47,56.06,5710.67,11.99,885.38,1.12,7083,65.71,2257.71,177.87,1770.75,22.46,1815.02,3.32,1947.83,10.03,1770.75,1.99,486.96,13.98,5312.25,25.91,354.15,16.96,7525.69,13.54,0,0,7.87276936857454,8.05169821705361,7.9977692358200745,8.01401675006456,0.005186511965792802,0.17892884847907098,170,101,2.06362836402872,3.67726033898496,3.251759523086374,3.59951240350057,0.4608014085389326,1.61363197495624,170,2,88.7276562311196,152.084396203066,136.2906145373391,149.664551498673,729.2082994925191,63.35673997194641,170,2,2214.8,2234.7,2220.64,2219,65.74299999999833,19.899999999999636,30,170,2006.3,2126.2,2035.36,2010.2,2633.19299999999,119.89999999999986,2,170,378.370656893629,594.760022202048,444.18913405183883,423.869220044898,7532.384820470373,216.38936530841903,101,170,11.5364485205245,15.6283245389059,12.50418683155228,11.6457183609308,3.101704979568869,4.0918760183814005,2,170,1.31114727114649,2.37095598532446,2.085638849079634,2.31509647567512,0.19708360186094845,1.0598087141779702,170,2
090.0 090.0,10,2011,1031.03,4.82,0,0,2633.04,51.24,62.09,5.81,40810.23,203.39,1288.79,8.39,257.76,0.33,11212.49,26.51,0,0,11490.95,34.08,163.1,1.12,0,0,790.38,7.54,449.54,124.09,128.88,0.19,128.88,0.16,1804.31,10.74,222.41,5.56,0,0,128.88,1,0,0,0,0,0,0,7.75510531004196,8.06026691364921,7.966013724043296,8.019969687387,0.01491038655856436,0.3051616036072504,170,51,1.60083714137539,3.88804305009317,3.164801663821144,3.758458991856,1.0032194137871664,2.2872059087177803,170,25,68.8839793994261,161.279306560121,132.3090650903164,157.008898063273,1632.4662978405759,92.3953271606949,170,25,2211.7,2241.8,2222.04,2218.9,135.38300000000316,30.100000000000364,100,170,1997.6,2172,2045,1998.4,5732,174.4000000000001,51,170,373.278581708179,799.403278825889,494.526968209398,419.321551623272,30130.420788905354,426.12469711770996,51,170,11.1562536243292,17.3359401335979,12.92426883004264,11.3220948494294,7.1325333549344,6.179686509268702,25,170,1.0168107999733,2.51331823551852,2.033466612051436,2.41276475515097,0.42886893344911003,1.4965074355452201,170,25
090.0 090.0,10,2012,14517.85,217.29,278.68,0.34,4570.29,103.6,1086.84,36.49,72859.57,469.86,167.2,69.32,362.28,4.63,14221.07,25.04,278.68,0.26,19371.08,40.49,6776.11,9.38,278.68,0.05,1950.76,12.76,462.6,40.23,3436.13,45.17,557.36,1.12,3344.17,32.75,561.54,7.68,278.68,2.51,1713.88,5.88,0,0,278.68,0.07,41.8,1.68,7.80042799423541,8.05363337541298,7.975453681585927,8.023876678347658,0.013994459295955872,0.25320538117757074,170,51,1.78248149982539,3.88379489793392,3.13618154696548,3.439224895051305,0.9632041166996194,2.1013133981085304,170,2,76.6197327942415,160.680572756639,131.52882414751636,144.4074955195925,1564.6790699977985,84.06083996239751,170,2,2219.6,2235.9,2225.25,2222.75,52.81666666666779,16.300000000000182,101,170,1999.3,2150.4,2048.625,2022.4,5044.869166666671,151.10000000000014,2,170,381.189774311641,714.231600686073,479.69984671317945,411.68900592750197,24792.1637441776,333.041826374432,51,170,11.1870467608695,16.6639673112024,12.953317976034624,11.981128916033299,6.656783471934254,5.476920550332899,2,170,1.13269367141112,2.50309655703667,2.0113605222863598,2.204825930348825,0.40899560491124326,1.37040288562555,170,2
090.0 090.0,10,2020,212.12,5.56,1060.61,0.97,2545.45,62.49,514.39,17.35,46709.09,306.93,0,0,636.36,1.17,8527.27,15.22,0,0,19006.06,54.19,42.42,0.64,0,0,2757.58,44.09,381.82,19.24,212.12,0.98,848.48,2.65,4454.55,11.17,84.85,18.73,212.12,3.12,424.24,0.61,42.42,124,1230.3,3.72,0,0,8.01144501228759,8.01144501228759,8.01144501228759,8.01144501228759,NA,0,2,2,3.9369911716232,3.9369911716232,3.9369911716232,3.9369911716232,NA,0,2,2,162.546535264131,162.546535264131,162.546535264131,162.546535264131,NA,0,2,2,2227.6,2227.6,2227.6,2227.6,NA,0,2,2,2003.3,2003.3,2003.3,2003.3,NA,0,2,2,430.842905214665,430.842905214665,430.842905214665,430.842905214665,NA,0,2,2,11.1267203816687,11.1267203816687,11.1267203816687,11.1267203816687,NA,0,2,2,2.55055643322581,2.55055643322581,2.55055643322581,2.55055643322581,NA,0,2,2
090.0 090.0,11,2009,2354.59,21.2,1765.94,1.45,9069.35,138.47,11320.57,257.9,369706.81,1211.4,51.69,28.16,0,0,87124.5,102.43,2354.59,3.49,20612.05,38.08,2457.96,11.49,588.65,0.37,10021.1,117.81,1803.53,73.12,3541.28,216.9,5297.83,7.81,8259.86,39.19,1986.79,35.22,0,0,10652.04,24.7,0,0,1177.29,0.57,0,0,7.81232338268653,8.08704860537447,8.002666017506652,8.07931449063793,0.014815777796313321,0.2747252226879402,171,21,1.84644409221533,3.94647140850474,3.217245385787386,3.83434796741838,0.9504278570048712,2.10002731628941,171,21,79.4668027161766,164.098882823003,134.75019949774972,160.408265447207,1546.5842299816486,84.63208010682641,171,21,2212,2242.8,2226.1,2224.2,122.10000000000153,30.800000000000182,100,171,1994.1,2152.1,2043.54,2003.1,4739.483,158,21,171,348.961704454946,695.016263569252,448.9430166805114,357.654519088296,22698.86190439891,346.054559114306,51,171,11.0554146792134,16.4237653116331,12.79168115520112,11.2183824746875,5.866982132290611,5.368350632419702,21,171,1.17400408658475,2.53112712429346,2.05818492289677,2.45587843847274,0.39826473486634445,1.35712303770871,171,21
090.0 090.0,11,2013,14767.02,320.36,536.17,0.61,2006.17,60.53,848.94,34.25,75211.28,312.81,0,0,0,0,14834.04,29.53,178.72,0.49,10759.15,22.83,102.77,10.43,268.09,0.2,625.53,13.3,178.72,1.43,893.62,6.46,536.17,1.14,2895.32,9.97,125.11,1.19,893.62,12.72,482.55,1.15,0,0,1755.96,5.5,0,0,7.80144668622975,8.06786602428406,8.001076147371682,8.06275414875282,0.013147941157229701,0.26641933805430984,171,50,1.74928918507251,3.90188867551505,3.156232799302118,3.64388734272541,0.7793699130531674,2.1525994904425403,171,31,75.2865378400767,162.554689308507,132.52689366802875,152.320366218658,1281.2936317191677,87.26815146843029,171,31,2210.5,2241.5,2223.66,2217.2,160.70300000000157,31,101,171,2005.2,2158.4,2044.46,2005.3,4403.128000000004,153.20000000000005,50,171,365.749582759685,711.471060937503,448.42399467251,370.922107106991,22228.929632156603,345.721478177818,50,171,11.1455194977098,16.8042093857902,12.85357554582372,11.5385885754437,5.539070896563225,5.658689888080401,31,171,1.11065441683399,2.50706698517987,2.018139974117648,2.33187140087884,0.327023416397164,1.3964125683458801,171,31
